what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742380171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742380828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742381203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742391484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742659171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742663125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742708171
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.properties",1302742708203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742709890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742709890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742709953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742730968
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302742736421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742762218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742762234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742762281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742781046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742782984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742792234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742794375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742800343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742833359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742834234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742835718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742836296
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302742850203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742852453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742853312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742854796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742855671
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302742859218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742882875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742925671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1302742933828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742934859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742979250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742980906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742984765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302742992640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743001093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743007625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743042484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743044890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743077203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743078250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743085687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743087125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743101718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1302743107171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743107656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743118390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743121734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743149953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743151828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743165062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743176375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743189281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743193453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743194734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743197250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743275171
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1302743281093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743283187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743301031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1302743301062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743301343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743301593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743305000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743306062
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1302743306093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302743307765
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743373468
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743376703
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743378140
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743388921
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743394953
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743397750
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743468640
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743473484
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302743479468
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743529531
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743529578
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743536281
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743542781
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743544500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743547734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743547734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743547812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743590218
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743593500
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743598562
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743599843
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743600937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743604937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743604937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743605015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743650140
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743654265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1302743659375
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302743661437
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302743664312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743685093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743693796
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743697250
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1302743697984
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1302743698015
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1302743699078
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743700328
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743700500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302743704171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302743704312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302743704656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302743705046
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302743706671
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743710515
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743710718
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743710718
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302743711656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743783437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743783437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743783515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743805562
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743854187
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743856312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743872187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743872203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743872265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743885000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743887437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743936625
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743938390
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302743940156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743941671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743944781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743945750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743981406
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302743984031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743989656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743989656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743989750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302743995562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302743998062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302743999281
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302744001171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744017656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744017656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744017718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744059000
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744060546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1302744078187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1302744079390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302744082546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744083312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744096328
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1302744099968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744105015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744165937
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302744167640
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744169656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744173750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744182312
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1302744185312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744187906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744189578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744190843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744192625
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1302744199250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744202531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744202687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744202828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744202984
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1302744204218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302744205656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744208593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744212078
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1302744212093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302744215125
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744223234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744226046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744227656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744246734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744252000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744262953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744293796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744297375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744300000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744300890
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1302744320296
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744320843
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744320953
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744330125
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744330125
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302744332265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744338671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744339546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744340671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744426828
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744431625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744436484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1302744437359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744438281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744438437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744438593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744438734
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1302744440125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744441015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1302744441187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302744442515
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302744448078
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744452328
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302744452328
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302744454953
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302744455109
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302744456656
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302744459875
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1302744476171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1302744477406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1302744477687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302744477734
