what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302741058406
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302741059750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741070625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741076546
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302741084406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302741087343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741088093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741089453
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302741090812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1302741144484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741151656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741157093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741157656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302741217765
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1302741223312
