what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1302840406427
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302840407442
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302840411645
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1302840419942
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302840425208
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302840425208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302840425302
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302840431286
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1302840431380
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1302840447005
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302840449130
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302840460005
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302840507286
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1302840509958
